checked_link,countries,date,id,justify,label,poynter_link,source,title
https://checkyourfact.com/2021/01/28/fact-check-hank-aaron-killed-covid-vaccine-natural-causes/,UnitedStates,2021-01-28 00:00:00,217,explanation there is no indication aarons death was caused by his covid19 vaccination the fulton county medical examiners office  which examined his body  has said that he died of natural causes,FALSE,https://www.poynter.org/?ifcn_misinformation=major-league-baseball-mlb-legend-hank-aaron-was-killed-by-the-covid-19-vaccine, Check Your Fact, major league baseball mlb legend hank aaron was killed by the covid19 vaccine
https://www.politifact.com/factchecks/2021/jan/29/instagram-posts/no-masks-dont-have-negative-effects-68-children/,UnitedStates,2021-01-26 00:00:00,218,explanation a project in germany gave a selfselected group of parents a chance to report childrens negative reactions to wearing masks using subjective criteria to describe their childrens reactions,FALSE,https://www.poynter.org/?ifcn_misinformation=masks-have-negative-impacts-on-68-of-children, PolitiFact, masks have negative impacts on 68 of children
https://maldita.es/malditobulo/2020/07/06/mural-mascarillas-banderas-1994/,Spain- UnitedStates,2020-07-08 00:00:00,219,explanation it is a hoax it is a recent work that has gone viral and is attributed to a filipino artist,FALSE,https://www.poynter.org/?ifcn_misinformation=a-painting-in-which-people-with-face-masks-of-the-flags-of-different-countries-appear-assuring-that-it-is-a-mural-of-the-denver-airport-painted-in-1994-as-if-it-had-predicted-the-current-coronavir, Maldita.es, a painting in which people with face masks of the flags of different countries appear assuring that it is a mural of the denver airport painted in 1994 as if it had predicted the current coronavirus pandemic
https://healthfeedback.org/claimreview/nasal-swab-used-for-covid-19-testing-does-not-reach-the-brain/,UnitedStates,2020-07-08 00:00:00,220,explanation nasal swabs are used to collect biological samples from the back of the nasopharynx in order to test for the presence of sarscov2 infection the nasal swab has to be inserted far into the nasal cavity until it reaches the nasopharynx located behind it the human brain is separated from the nasopharynx by several layers of hard tissue  including bone it is therefore not possible for nasal swabs to reach the brain or the bloodbrain barrier,FALSE,https://www.poynter.org/?ifcn_misinformation=nasal-swabs-used-to-obtain-samples-for-covid-19-tests-reach-the-blood-brain-barrier-and-may-damage-it, Science Feedback, nasal swabs used to obtain samples for covid19 tests reach the bloodbrain barrier and may damage it
https://healthfeedback.org/claimreview/people-have-died-from-the-coronavirus-contrary-to-article-claiming-to-report-pathologists-revelations-on-covid-19/,UnitedStates,2020-07-06 00:00:00,221,explanation people have died from covid19 this is evident from the excess mortality observed in 2020 compared to previous years before the pandemic occurred monoclonal antibodies that bind to sarscov2 have also been discovered and reported in published studies  and pathologists have been using such antibodies  as well as other techniques like in situ hybridization which do not require antibodies  to detect sarscov2 infection in human tissue several studies have shown that sarscov2 fulfills kochs postulates  demonstrating that it is indeed the cause of covid19,FALSE,https://www.poynter.org/?ifcn_misinformation=no-one-has-died-from-the-coronavirus-there-are-no-antibodies-that-identify-sars-cov-2-pathologists-have-no-means-of-verifying-whether-a-person-was-infected-with-sars-cov-2-sars-cov-2-has-not-fulfil, Science Feedback, no one has died from the coronavirus there are no antibodies that identify sarscov2 pathologists have no means of verifying whether a person was infected with sarscov2 sarscov2 has not fulfilled kochs postulates
https://maldita.es/malditaciencia/2020/07/08/el-video-lleno-de-falsedades-en-el-que-un-presentador-mide-el-nivel-de-oxigeno-dentro-de-una-mascarilla-de-un-nino-el-aire-exhalado-siempre-tiene-menos-oxigeno-pero-las-mascarillas-no-lo-retienen/,Spain- UnitedStates,2020-07-08 00:00:00,222,explanation but it is not true the air we exhale always has a higher carbon dioxide content but the masks do not retain it by continuing to breathe we make more oxygen come in and the co2 comes out,FALSE,https://www.poynter.org/?ifcn_misinformation=a-video-of-an-excerpt-from-an-american-television-program-in-which-the-presenter-criticizes-the-use-of-masks-and-as-part-of-that-criticism-supposedly-measures-the-oxygen-levels-inside-the-mask-that, Maldita.es, a video of an excerpt from an american television program in which the presenter criticizes the use of masks and as part of that criticism supposedly measures the oxygen levels inside the mask that a child is wearing
https://factcheck.afp.com/holy-communion-has-not-been-banned-toronto,Canada- Russia- UnitedStates,2020-07-08 00:00:00,223,explanation these claims are false  according to toronto public health  ontarios health ministry and the catholic and greek orthodox archdioceses of toronto,FALSE,https://www.poynter.org/?ifcn_misinformation=articles-shared-hundreds-of-times-on-facebook-in-multiple-countries-claim-that-holy-communion-has-been-banned-in-toronto-as-part-of-the-canadian-citys-response-to-the-coronavirus-pandemic, AFP, articles shared hundreds of times on facebook in multiple countries claim that holy communion has been banned in toronto as part of the canadian citys response to the coronavirus pandemic
http://mythdetector.ge/en/node/3178,Georgia- UnitedStates,2020-07-06 00:00:00,224,explanation the american food and drug administration fda is responsible for approving certain medications  not politicians at the moment  remdesivir is the only drug approved by the fda for emergency use against the novel coronavirus in june  fda revoked hydroxychloroquine and plaquenil  explaining that this drug may not be effective to treat covid19 and that the drugs potential benefits for such use do not outweigh its known and potential risks information about gilead  remdesivir manufacturer company  is public the links between this team and the democratic party are not confirmed with any evidence,FALSE,https://www.poynter.org/?ifcn_misinformation=democrats-to-blame-for-covid-19-related-deaths-they-control-the-drugs-against-the-virus, Myth Detector, democrats to blame for covid19 related deaths they control the drugs against the virus
http://mythdetector.ge/en/myth/who-voices-disinformation-about-lugar-lab-south-ossetian-tv-channels-propaganda-film,Georgia- UnitedStates,2020-07-06 00:00:00,225,explanation according to the federation of american scientists fas  there are currently 13 operational or planned bsl4 facilities within the united states of america,FALSE,https://www.poynter.org/?ifcn_misinformation=us-builds-biological-labs-only-on-the-territories-of-other-countries, Myth Detector, us builds biological labs only on the territories of other countries
https://healthfeedback.org/claimreview/infant-deaths-did-not-decrease-during-the-pandemic-due-to-a-reduced-use-of-vaccines-vaccines-are-not-associated-with-sudden-infant-death-syndrome/,UnitedStates,2020-07-06 00:00:00,226,explanation vaccines are safe and scientific studies have found no association between vaccination and sudden infant death syndrome sids blaxill and beckers report is based on incomplete data  as they did not account sufficiently for the lag time that occurs between a death and its reporting to the us centers for disease control and prevention their findings that child deaths have significantly decreased compared to previous years are therefore spurious and premature the duo also failed to account for other factors which may have contributed to changes in child mortality  such as stayathome orders  which would have limited the spread of other infectious diseases besides covid19,FALSE,https://www.poynter.org/?ifcn_misinformation=infant-deaths-decreased-dramatically-during-the-lockdown-when-the-number-of-vaccines-administered-was-reduced-vaccines-are-a-cause-of-sudden-infant-death-syndrome, Science Feedback, infant deaths decreased dramatically during the lockdown when the number of vaccines administered was reduced vaccines are a cause of sudden infant death syndrome
https://maldita.es/malditobulo/2020/05/22/resultado-positivo-covid-19-donald-trump/,Spain- UnitedStates,2020-05-22 00:00:00,227,explanation it is a hoax the video has been tampered with and the one who tested positive was a white house worker,FALSE,https://www.poynter.org/?ifcn_misinformation=a-video-from-the-american-news-channel-fox-news-in-which-the-presenter-says-that-the-president-of-the-united-states-donald-trump-has-tested-positive-on-covid-19-after-taking-a-test, Maldita.es, a video from the american news channel fox news in which the presenter says that the president of the united states donald trump has tested positive on covid19 after taking a test
https://factcheck.afp.com/video-fake-5g-technology-spreads-social-media,Canada- UnitedStates- Australia- Malawi,2020-06-02 00:00:00,228,explanation the claim is false virgin media  the company that distributes these boards  and an independent expert confirmed that the equipment is an aged satellite tv component unrelated to 5g technology,FALSE,https://www.poynter.org/?ifcn_misinformation=a-video-has-been-shared-thousands-of-times-on-social-media-claiming-that-circuit-boards-with-cov-19-inscribed-on-them-are-being-fitted-to-5g-towers, AFP, a video has been shared thousands of times on social media claiming that circuit boards with cov19 inscribed on them are being fitted to 5g towers
