id,user_id,text,created_at,geo,place_name,coordinates,user_location,likes,retweets,followers,lang
_1307078507802103809,_384257137,"❌ #AlertaBulos

Es falso que la Unidad de Cirugía Cardiovascular del Hospital Virgen Macarena de #Sevilla (… https://t.co/ndcmvVc3KH",2020-09-18 22:06:15,None,,None,Andalucía  España,216,201,200949,es
_1307080235448520704,_1491049219,Este información: 1) no es cierta  2) si hubiese sido cierta  que no lo es  atenta contra la LOPD porque revela dat… https://t.co/hyiD78IfUp,2020-09-18 22:13:07,None,,None,,221,148,99,es
_1243880529729957893,_48476518,"Thousands at Anand Vihar ISBT. 
A very well+planned #21daysLockdown at play here. We are DOOMED!… https://t.co/9pIFd8HNJ8",2020-03-28 12:40:03,None,,None,नई दिल्ली,274,228,1500,en
_1272227228781285379,_517555392,"""Viel mehr falsch Positive als tatsächlich Positive"" – @jensspahn erklärt im ""Nach-Bericht aus Berlin""  warum er ke… https://t.co/zYu4Sdsyfa",2020-06-14 17:59:42,None,,None,,535,374,84038,de
_1305461540875890688,_338985020,"« J'entends tout le temps : ""le vaccin va être la fin de l'épidémie"". Bien sûr que non ! » - @hans_kluge  directeur… https://t.co/IbZBDiO549",2020-09-14 11:01:00,None,,None,Paris,110,93,3630267,fr
_1300698439471239170,_7587032,"""We have learned a lesson not to leave our elderly people behind.""

@Hans_Kluge tells #KayBurley that #COVID19 safe… https://t.co/UFqhr8WRfv",2020-09-01 07:34:08,None,,None,London  UK,63,37,7000121,en
_1308106271606833152,_125403342,In Moscow this week  @hans_kluge commends Russian Federation 🇷🇺 for COVID-19 vaccine research &amp; development efforts… https://t.co/IJaSurSCXG,2020-09-21 18:10:13,None,,None,Copenhagen,38,20,157651,en
_1306198973087182848,_1010294083028443137,#KAMITUGA: Après les fouilles  20 Corps ont été tirés de décombres  d'autres n'ont pas été retrouvés. Signalons qu'… https://t.co/p2HXTbcONr,2020-09-16 11:51:17,None,,None,,3,2,401,fr
_1305741156974841857,_2362747897,Ma compassion et condoléances aux familles des victimes de l'éboulement du 11 Sept dans le carré minier de… https://t.co/u0i9aQsZ5D,2020-09-15 05:32:05,None,,None,Bukavu- RDCongo,6,2,285,fr
_1305608528422473739,_2149286665,En #RDC  trois jours après l'effondrement d'une mine d'or artisanale à #Kamituga  les premières victimes ont été en… https://t.co/npRQxWHOnL,2020-09-14 20:45:04,None,,None,Afrique,26,21,401965,fr
_1306040554044551173,_2559918498,And despite the online lies and malicious editing of my Wikipedia page  I have never received any funds from China … https://t.co/87IDQjdlcB,2020-09-16 01:21:47,None,,None,Sydney  Australia,83,8,11990,en
_1306041057440743424,_2559918498,I do work closely with some Chinese scientists and as that directly led to the first release of the genome sequence… https://t.co/m0D53MWSBy,2020-09-16 01:23:47,None,,None,Sydney  Australia,63,9,11990,en
_1306037079478919168,_2887865951,"- ""Proximal Origin"" paper authors are conflicted.

Not correct - my lab has never received funding from China and w… https://t.co/MPxe3vGaP2",2020-09-16 01:07:59,None,,None,La Jolla  CA,161,23,52033,en
_1306037076081614848,_2887865951,"- ""SARS-CoV-2 was created using ZC45 and/or ZXC21 bat coronaviruses"".

This simply can't be true - there are more t… https://t.co/Bcdv2U1MCh",2020-09-16 01:07:58,None,,None,La Jolla  CA,264,55,52033,en
_1306215192112623616,_49849732,"Esta es un revista de alta calidad científica a nivel mundial

Dice que Colombia está entre los tres países del mun… https://t.co/c7rCOXbNg5",2020-09-16 12:55:44,None,,None,ÜT: 4.650541 -74.074043,3298,1813,4073425,es
_1306422450671038465,_67184256,"@petrogustavo Ojo con la desinformación.

Los países que la tabla muestra en rojo son básicamente los que están en… https://t.co/UiLwKZKrsC",2020-09-17 02:39:19,None,,None,The only 🌎🌍🌏 we have. ,27,7,5751,es
_1306241417866547200,_150323423,@agaviriau @oscar_t27 De acuerdo. Estos son análisis solo para el mes de Agosto. De alguna manera todos los países… https://t.co/RtYdGSBdUO,2020-09-16 14:39:57,None,,None,London  England,258,42,57419,es
_1306680949502021634,_49849732,Aquí verán  que Colombia es el tercer país del mundo en manejar mal la pandemia. Solo la supera Panamá y Maldivas.… https://t.co/KnzVIaZCHw,2020-09-17 19:46:29,None,,None,ÜT: 4.650541 -74.074043,2432,1230,4073425,es
_1270740866802618371,_14499829,"""Yesterday  @mvankerkhove and @DrMikeRyan also held a Facebook Live session to explain what we know and don’t know… https://t.co/c2JZaHDLU3",2020-06-10 15:33:26,None,,None,Geneva  Switzerland,32,24,9101865,en
_1361466005697032195,_198984928,Con esperanza y confianza en el futuro  #hoy iniciamos el Plan Nacional de Vacunación  con la meta de llegar a 35 m… https://t.co/lWrcqzsNtU,2021-02-16 00:02:45,None,,None,Colombia,290,55,761482,es
_1361426293913509888,_198984928,¡La pandemia no ha terminado! Iniciamos el Plan Nacional de Vacunación  una nueva etapa marcada por la esperanza  l… https://t.co/I5nrNAqfAR,2021-02-15 21:24:57,None,,None,Colombia,467,99,761482,es
_1305743494913245184,_3238448948,Tonight an odd research institute released a bizarre and unfounded preprint claiming an engineered origin to the SA… https://t.co/6sv5QsT09l,2020-09-15 05:41:23,None,,None,Duwamish Lands (Seattle),2777,1413,133852,en
_1187829299207954437,_939091,We are not prepared for a pandemic. Trump has rolled back progress President Obama and I made to strengthen global… https://t.co/aizpFxnAw1,2019-10-25 20:32:28,None,,None,Wilmington  DE,161851,53909,28959726,en
_1302955066538840065,_1074209186752413696,"Na Espanha  polícia tenta prender uma senhora que estava sem máscara. Povo a salva  e começa a gritar ""LIBERDADE"".… https://t.co/fddtnDieG2",2020-09-07 13:01:10,None,,None,,10812,3008,587278,pt
_1297220240812777472,_271567301,Concentración negacionista en Plaça Catedral Bcn. @barcelona_GUB identifica y entrega denuncia a organizadores tras… https://t.co/Pu7Zkk4uhO,2020-08-22 17:13:01,None,,None,llegando,71,31,1980,es
_1297220794171510785,_271567301,"Concentración ""No existe el Covid"" en Bcn. Mi grito preferido ""Es mentira. Nos engañan con la mascarilla. Cuando se… https://t.co/atQs8MxwRJ",2020-08-22 17:15:13,None,,None,llegando,12,6,1980,es
_1275555080876556296,_70938727,"Desinformação perigosa.
""Sol forte pode matar o novo coronavírus em até 34 minutos  aponta estudo""… https://t.co/TgVvlM04Gn",2020-06-23 22:23:24,None,,None,Campinas  Brasil,25,14,5470,pt
_1302613633038528512,_1901301656,La directiva del HCSC y todos los integrantes de esta gran familia  lamentan profundamente la desaparición física d… https://t.co/OIldS5snsE,2020-09-06 14:24:26,None,,None,Táchira - Venezuela,218,208,12364,es
_1302567479592579073,_49486443,Falleció por covid el Dr. Luis Díaz. Era internista e intensivista y jefe de la UCI del Hospital Central de San Cri… https://t.co/Yg9TYlxy2p,2020-09-06 11:21:02,None,,None,Táchira  Venezuela,1193,1531,107981,es
_1303404754790494208,_745076857083731968,Reporte #7Sep Recibimos notificación de fallecimientos de 9 personal de la salud con criterios para covid-19 elevan… https://t.co/IhQvtzAeXj,2020-09-08 18:48:04,None,,None,Venezuela,86,261,37135,es
_1348275906427580416,_525264466,Rezo por los Estados Unidos de América  sacudidos por el reciente asedio al Congreso. Rezo por aquellos que han per… https://t.co/LufHzPQ2Im,2021-01-10 14:30:00,None,,None,Ciudad del Vaticano,30896,4546,18658079,es
_1302739768560816128,_973302847654760448,"""Obelisco"":
Por la quema de barbijos organizada en ese lugar de la Ciudad de Buenos Aires https://t.co/mT1lEmUl9h",2020-09-06 22:45:39,None,,None,Tendencias  Argentina,3443,349,807063,es
_1302740966785331200,_35776604,Quemar barbijos y exhortar a quemarlos es primitivo  autodestructivo y mezquino. Pone en riesgo a los demás y es un… https://t.co/VXxrBc35Ht,2020-09-06 22:50:24,None,,None,Argentina,3542,1044,287100,es
_1302953223985270784,_312923505,Mediante una campaña organizada en redes se intenta instalar que supuestos militantes de nuestra organización parti… https://t.co/DcgHowwVAH,2020-09-07 12:53:50,None,,None,Argentina,7228,3134,87312,es
_1302964707318468608,_519497576,Quiero desmentir absolutamente la bizarra operación en las redes respecto a que militantes de La Cámpora hayan part… https://t.co/93Pt7u11Y2,2020-09-07 13:39:28,None,,None,Argentina,5695,1852,110369,es
_1301804790691893248,_376066038,No dejes que la realidad estropee una buena noticia.🤦‍♀️Nuestro mal de cada día. Los alemanes tb escucharon su himn… https://t.co/8yFleP47Kw,2020-09-04 08:50:23,None,,None,volando voy,24736,11530,86015,es
_1293264371662163968,_460229955,للتوضيح هذاجناح يضم ٨٠ سريرعنايةمركزة في المستشفى العام ب @ksmcmedia  تم اغلاقه بعد انحسار عدد الاصابات حيث تم توسع… https://t.co/1Wl0b6Z8yM,2020-08-11 19:13:48,None,,None,Riyadh  Kingdom of Saudi Arabi,52,58,4016,ar
_1281302918315081729,_913131817,Bienvenidos: Luis Gallegos  Canciller; Caridad Vela  Secretaria de Comunicación; Andrés Isch  Ministro de Trabajo;… https://t.co/kGsVe9vW06,2020-07-09 19:03:15,None,,None,Ecuador,1470,1409,1087854,es
_1296249841689997319,_131248896,El intendente de Avellaneda  en el norte de Santa Fe  dio positivo de coronavirus. Dionisio Scarpín lo confirmó a t… https://t.co/p2jEEwAKEM,2020-08-20 00:57:00,None,,None,Santa Fe - Argentina,2,1,5184,es
_1179733574989352962,_837487447701323777,the protest in seoul  korea right now https://t.co/1A13R9g7O7,2019-10-03 12:22:57,None,Cambridge,None,,654,853,455,en
_1108459850634276865,_20801337,@elmonitosanchez @LIBARDOD78 @lafm @PoliciaCali @TwiterosCali @CaliWebCo @BluRadioCali @Noti90Minutos @miguelApalta… https://t.co/qwuNzmY8ep,2019-03-20 20:06:37,None,CAM,None,Bogotá  D.C.  Colombia,1,0,40585,es
_1026636482751201291,_595043885,Mañana  7 de agosto  partirá de Santander de Quilichao (Cauca)  una marcha de indígenas por el respeto al territori… https://t.co/EWGRDGNfwF,2018-08-07 01:09:46,None,,None,Cali  Colombia,7,3,271739,es
_1297513701680058369,_323968570,Police: „Dear citizens  this is an unauthorized mass meeting...“ But people dont care  even the street which leads… https://t.co/6LKRE1Liy4,2020-08-23 12:39:07,None,,None,,29464,9405,43304,en
_1269322260843769859,_229466877,I took part in the virtual Global Vaccine Summit  hosted by the UK  this week  and pledged increased Irish support… https://t.co/VmFdbrDT6C,2020-06-06 17:36:24,None,Dublin City,None,Dublin West,1458,169,413354,en
_1300460346981986304,_9317502,@GFiuza_Oficial Oi  Guilherme. As fotos publicadas na nossa matéria foram todas feitas no domingo  30  pelo fotojor… https://t.co/0uzFJ0q59A,2020-08-31 15:48:02,None,,None,São Paulo,5702,611,7012420,pt
_1300468919212400640,_2804949532,O @Estadao afirma q não usou foto de arquivo da praia de Ipanema. Todas as fontes q consultei me afirmaram não ter… https://t.co/YNAeVaHfet,2020-08-31 16:22:06,None,,None,,13270,1368,699599,pt
_1297815488085426176,_1297447657141604352,चीन ने वायरस भेजकर दुनिया को धोखा दिया अब ऊपर वाला उसे धोखा दे रहा है😷… https://t.co/0rJryQKmJ5,2020-08-24 08:38:19,None,,None,,0,0,1,hi
_1301241752892911618,_2931999886,#Africa must Wake Up ✊🏿 https://t.co/qhnaucdoT5,2020-09-02 19:33:04,None,,None,Global,80,70,7418,en
_1299015074384928770,_973302847654760448,"""Vizzotti"":
Por sus declaraciones en el reporte diario desde el Ministerio de Salud https://t.co/cQLfdkIZPS",2020-08-27 16:05:02,None,,None,Tendencias  Argentina,309,20,807063,es
_1298984066495074305,_1114590254,"""Hay que evitar actividades en espacios cerrados  con personas próximas  sin tapabocas  realizando acciones intensa… https://t.co/u6KsXwECs2",2020-08-27 14:01:50,None,,None,,1131,623,151828,es
_1299020923698372608,_157151068,"Podemos reírnos  cantar y bailar  en espacios abiertos y con todos los cuidados.

Si lo hacemos en espacios cerrado… https://t.co/BCMDqSUCtk",2020-08-27 16:28:17,None,,None,Argentina,6839,1650,69559,es
_1180996964751745024,_144227758,Hagamos memoria sobre la participación de @nicolasgarciab hoy candidato a la @CundinamarcaGob en #VolteoDeTierras… https://t.co/CpCvOBAgs6,2019-10-07 00:03:12,None,,None,🇨🇴,35,25,4404,es
_1300501431405998083,_178704027,@JaniceHagan2 @MaryamHenein This Sunday the CDC Quietly Updated COVID-19 Numbers on their own website (hoping we wo… https://t.co/rjguLBOOVw,2020-08-31 18:31:18,None,,None,USA 🇺🇸,8,6,2422,en
_1291642383084527617,_424861562,Las reflexiones del decano del colegio de biologos de Euskadi son un batiburrillo de medias verdades  errores y mal… https://t.co/3YltEVSwex,2020-08-07 07:48:36,None,,None,España,455,203,65023,es
_1299655231052095488,_2398002414,Eine Vielzahl der Teilnehmenden des geplanten Aufzuges sammelt sich im vorderen Bereich der Antretefläche &amp; untersc… https://t.co/r7hnfEkTOC,2020-08-29 10:28:48,None,,None,,1986,131,407024,de
_1248234355354451968,_1268038951,Our infectious disease expert  Dr. Rebecca Powell  is working on a study researching antibodies found in human milk… https://t.co/WUmNmlQP6h,2020-04-09 13:00:36,None,,None,New York  New York,25,11,20974,en
_1241194623231541250,_371797057,Confirmamos 13 casos nuevos de coronavirus en Colombia. Los pacientes diagnosticados se encuentran en Bogotá (9)  S… https://t.co/DiomAzT6nv,2020-03-21 02:47:13,None,,None,,7406,5600,1432151,es
_1243296761382408194,_459305070,🚨 Resultados de simulaciones Markov sobre la carga hospitalaria esperable a nivel nacional por #COVID19 ; Espero qu… https://t.co/b39UIVYukE,2020-03-26 22:00:21,None,,None,Atlanta  GA,822,641,2287,es
_1298755761741459459,_25577585,Que tipo de “gente” é capaz de agredir uma família em luto ? Que tipo de “gente” é capaz de usar uma foto de um vel… https://t.co/5XzfsFi6fM,2020-08-26 22:54:37,None,,None,Maranhão,32563,3134,554152,pt
_1232770743479545856,_115775168,@Lasti_ Hola  ante la información que circula en redes sociales atribuidas al Tecnológico de Monterrey  acerca de m… https://t.co/pbiYiZKCAp,2020-02-26 20:53:43,None,,None,México,7,4,513430,es
_1240310918103400448,_202406066,Vai passar! Desejo muita força  proteção e luz á todos os profissionais de saúde que estão á nossa frente no combat… https://t.co/F2yiSGzF3k,2020-03-18 16:15:41,None,,None,,148,16,164418,pt
_1298262369903157248,_171161945,हद है। किसी ने लोक गायिका शारदा सिन्‍हा की कोरोना से मौत की अफवाह फैला दी। अब खुद शारदा सिन्‍हा को बताना पड़ रहा है… https://t.co/sSfQkg8Ox2,2020-08-25 14:14:04,None,,None,Patna (Bihar)  INDIA,27,1,99,hi
_1312397931677462534,_371797057,Colombia duplicó capacidad de camas UCI durante la pandemia  pasando de 5.346 camas  en febrero  a 10.693 a la fech… https://t.co/Xrt1YVi4wT,2020-10-03 14:23:44,None,,None,,119,44,1432180,es
_1285620337216872448,_355989081,#WATCH Mumbai: Relatives of a patient  who died at Cooper Hospital in Mumbai where he was admitted for treatment  c… https://t.co/KmVCBEThmA,2020-07-21 16:59:08,None,,None,India,650,156,5246864,en
_1296061487501512705,_1873361076,"(2/3) Las curvas permiten inferir que:
✅Estamos en una situación ‘controlada’ producto de las acciones de salud púb… https://t.co/4DBwKHKtDR",2020-08-19 12:28:32,None,Cali,None,Cali  Colombia,32,3,12536,es
_1283787493096202240,_14499829,"Avoid the 3️⃣ Cs.
There are certain places where #COVID19 spreads more easily:
1️⃣ Crowded places
2️⃣ Close-contact… https://t.co/aV2tdMeNIr",2020-07-16 15:36:04,None,,None,Geneva  Switzerland,699,526,9101865,en
_1294771335646924800,_1242199799341989889,Existen modelos animales de infección con SARS-COV-2 en macacos y otros primates (ver 10.1016/j.cell.2020.06.008; 1… https://t.co/gH1w4UtPJ0,2020-08-15 23:01:56,None,,None,,24,1,22183,es
