,title,text,claimDate,reviewDate,claimant,publisher,url,label,poynter,poynter_title
1721,"FACT CHECK: Does This Photo Show Barack Obama, Anthony ...","the image shows Barack Obama, Dr. Anthony Fauci and Melinda Gates visiting the Wuhan Institute of Virology in 2015",2020-07-14T00:00:00Z,2020-07-18T17:03:30Z,Viral Image,Check Your Fact,http://checkyourfact.com/2020/07/18/fact-check-barack-obama-anthony-fauci-melinda-gates-wuhan-institute-virology/,False,0,photo shows former president barack obama dr anthony fauci and melinda gates at the wuhan lab in 2015
1722,Fact check: Study falsely claiming face masks are harmful ...,A study linked to Stanford University showed masks are harmful and ineffective at preventing spread of COVID,2021-04-19T00:00:00Z,2021-04-24T18:20:11Z,Social media users,USA Today,https://www.usatoday.com/story/news/factcheck/2021/04/24/fact-check-study-falsely-claiming-masks-harmful-isnt-stanfords/7353629002/,False,0,masks are dangerous
1723,,"Wearing a mask can cause hypercapnia, by making you breathe in too much carbon dioxide.",,2020-08-04T00:00:00Z,,Full Fact,https://fullfact.org/health/masks-not-harmful/,This is not true. Wearing a mask is safe for most people. There may be rare instances of harm involving  tight-fitting N95 or FFP2 masks.,0,masks are dangerous
1724,There's no evidence that wearing standard masks is harmful to your ...,Says wearing face masks is more harmful to your health than going without one.,2020-05-08T00:00:00Z,,Facebook posts,PolitiFact,https://www.politifact.com/factchecks/2020/may/19/facebook-posts/theres-no-evidence-wearing-standard-masks-harmful-/,False,0,masks are dangerous
1725,,"Blue surgical masks are sprayed with PTFE, which is harmful to humans.",,2020-10-26T00:00:00Z,,Full Fact,https://fullfact.org/health/ptfe-masks-symptoms/,"Some masks contain PTFE, but ordinary surgical masks are often made from other materials. PTFE is not generally harmful to humans.",0,masks are dangerous
1726,,"PTFE in masks can lead to symptoms such as fever, chest tightness, shortness of breath, headache, cough, chills, sore throat.",,2020-10-26T00:00:00Z,,Full Fact,https://fullfact.org/health/ptfe-masks-symptoms/,"This appears to be describing polymer fume fever, which only happens if someone is exposed to PTFE heated to high temperatures.",0,masks are dangerous
1727,Paper about mask wearing was not from Stanford and makes false ...,“Stanford study results” show face masks are ineffective and dangerous.,2021-04-19T00:00:00Z,,Bloggers,PolitiFact,https://www.politifact.com/factchecks/2021/apr/21/blog-posting/paper-about-mask-wearing-was-not-stanford-and-make/,False,0,masks are dangerous
1728,Fact check: Wearing face mask will not cause hypoxia or hypercapnia,"Wearing a face mask will not cause hypoxia, hypoxemia or hypercapnia",2020-06-22T00:00:00Z,2020-06-01T00:00:00Z,Viral Meme,USA Today,https://www.usatoday.com/story/news/factcheck/2020/05/30/fact-check-wearing-face-mask-not-cause-hypoxia-hypercapnia/5260106002/,Partly false,0,masks are dangerous
1729,"No, masks are not dangerous and alkaline foods will not protect you ...",Prolonged use of masks is dangerous and alkaline foods can protect from Covid-19.,,2020-05-22T00:00:00Z,Viral WhatsApp Message,Health Analytics Asia,https://www.ha-asia.com/no-masks-are-not-dangerous-and-alkaline-foods-will-not-protect-you-from-covid-19/,"Face masks are an essential commodity in the current pandemic. The CDC recommends wearing face coverings in public settings, especially in situations where other social distancing measures are difficult to maintain. Furthermore, the guidelines of the CDC or WHO do not claim that eating alkaline foods can beat the coronavirus.",0,masks are dangerous
1730,Misinformation About Face Masks,"“It’s not healthy for these students to be sitting there all day, 6-year-old kids in kindergarten covered in masks.""",2021-07-28T00:00:00Z,,Gov. Ron DeSantis,FactCheck.org,https://www.factcheck.org/2021/08/scicheck-misinformation-about-face-masks/,No Evidence,0,masks are dangerous
1731,Stories Falsely Cite 'Stanford Study' to Misinform on Face Masks,"""Stanford Study Results: Facemasks are Ineffective to Block Transmission of COVID-19 and Actually Can Cause Health Deterioration and Premature Death.""",2021-04-19T00:00:00Z,,Gateway Pundit,FactCheck.org,https://www.factcheck.org/2021/04/scicheck-stories-falsely-cite-stanford-study-to-misinform-on-face-masks/,False,0,masks are dangerous
1732,"WHO Hasn't Approved Cure for COVID Involving Pepper, Honey ...",WHO has approved a cure for coronavirus involving black pepper and ginger juice and honey,2020-07-14T09:37:05Z,2020-07-14T09:37:05Z,Facebook,The Quint,https://www.thequint.com/news/webqoof/black-pepper-honey-and-ginger-juice-cures-covid-19-fact-check,False,0,pondicherry university student has found a cure for covid19 which is a mixture of honey ginger and black pepper
1733,ALSO READ: Age-Old Home Remedy Peddled As COVID-19 Cure ...,"Pondicherry University student found black pepper, ginger, honey cure for COVID-19",2020-07-13T13:41:05Z,2020-07-13T13:41:05Z,"WhatsApp, social media posts",BOOM Live,https://www.boomlive.in/fake-news/age-old-home-remedy-peddled-as-covid-19-cure-found-by-indian-student-8857,False,1,pondicherry university student has found a cure for covid19 which is a mixture of honey ginger and black pepper
1734,Indian student Ramu has NOT invented COVID cure with black ...,"Indian student Ramu from Pondicherry university invented COVID-19 cure using black pepper, ginger and honey",,2020-10-19T08:11:00Z,,THIP Media,https://www.thip.media/health-news-fact-check/indian-student-ramu-has-not-invented-covid-cure-black-pepper-ginger-honey/4861/,False,0,pondicherry university student has found a cure for covid19 which is a mixture of honey ginger and black pepper
1735,Despite a decline in COVID-19 deaths from a peak in Spring 2020 ...,Deaths from COVID-19 are nearing zero in the U.S.,2020-07-16T00:00:00Z,2020-07-08T00:00:00Z,Facebook user,Health Feedback,https://healthfeedback.org/claimreview/u-s-covid-19-related-deaths-in-july-2020-may-not-be-as-low-as-preliminary-data-suggest/,Partially_Correct,1,deaths from covid19 are nearing zero in the us
1736,Flu vaccine did not kill 50 million during the 1918 Spanish Flu,A Facebook claims a flu vaccine killed 50 million during the 1918 Spanish flu pandemic.,2020-07-12T00:00:00Z,2020-07-17T00:00:00Z,A Facebook user,Australian Associated Press,https://www.aap.com.au/flu-vaccine-did-not-kill-50-million-during-the-1918-spanish-flu/,False - The primary claims of the content are factually inaccurate.,1,a post claims 50 million died from 1918 flu vaccine
1737,Analysis | Was the new coronavirus accidentally released from a ...,"“I will tell you, more and more, we’re hearing the story [that the new coronavirus emerged from a Wuhan lab].”",2020-04-15T00:00:00Z,,Donald Trump,The Washington Post,https://www.washingtonpost.com/politics/2020/05/01/was-new-coronavirus-accidentally-released-wuhan-lab-its-doubtful/,Doubtful,0,the new coronavirus was created in a laboratory
1738,Archived fact-check: Tucker Carlson guest airs debunked conspiracy ...,"""This virus, COVID-19 SARS-CoV-2 virus, actually is not from nature. It is a man-made virus created in the lab.""",2020-09-15T00:00:00Z,,Li-Meng Yan,PolitiFact,https://www.politifact.com/li-meng-yan-fact-check/,Pants on Fire,0,the new coronavirus was created in a laboratory
1739,Health misinformation site promotes conspiracy about coronavirus,"Says ""the coronavirus was engineered by scientists in a lab.""",2020-02-03T00:00:00Z,,Natural News,PolitiFact,https://www.politifact.com/factchecks/2020/feb/10/naturalnewscom/health-misinformation-site-promotes-conspiracy-abo/,False,0,the new coronavirus was created in a laboratory
1740,"Fact Check: No, this US hospital did not say alcohol can keep Covid ...",Saint Luke’s Hospital of USA says that consuming alcohol can reduce the risk of Covid-19.,2020-03-12T00:00:00Z,2020-03-12T00:00:00Z,Social media users,India Today,https://www.indiatoday.in/fact-check/story/coronavirus-fact-check-claims-on-alcohol-and-covid-19-1654812-2020-03-12,Mostly false,0,consuming alcohol beverages or vodka will reduce risk of covid19 infection
1741,Fact Check: Consuming alcohol beverages or vodka will not reduce ...,Consuming alcohol beverages or vodka will reduce risk of COVID-19 infection,2020-07-09T12:23:03Z,2020-07-09T12:23:03Z,FB User: Beaver Saloon,,https://www.vishvasnews.com/english/health/fact-check-consuming-alcohol-beverages-or-vodka-will-not-reduce-risk-of-covid-19-infection/,False,0,consuming alcohol beverages or vodka will reduce risk of covid19 infection
1742,Aspirin with honey & lemon juice will not kill the Covid-19,Aspirin with honey & lemon juice will kill the Covid-19,2020-05-01T00:00:00Z,2020-05-07T00:00:00Z,Harry Mangulenje,Health Analytics Asia,https://www.ha-asia.com/aspirin-with-honey-lemon-juice-will-not-kill-the-covid-19/,"There is no scientific finding to validate the cure and WHO does not recommend any home-cure or remedy for Covid-19. The WHO maintains at this time, there are no specific vaccines or treatments for COVID-19.",0,lemon juice cures covid19
1743,"Lemon Juice Tea Does Not Cure COVID-19 in Israel, or Anywhere ...","""Everyone in Israel drinks a cup of hot water with lemon and a little baking soda at night, as this is proven to kill"" coronavirus, and has prevented COVID-19 deaths in Israel.",2020-04-01T00:00:00Z,,Facebook posts,FactCheck.org,https://www.factcheck.org/2020/04/lemon-juice-tea-does-not-cure-covid-19-in-israel-or-anywhere-else/,False,0,lemon juice cures covid19
1744,Fact check: Lemon drops and red onions will not cure or prevent ...,Eat red onions three times a day and use natural lemon drops in nostrils to treat COVID-19,2021-05-01T00:00:00Z,2021-05-31T18:22:08Z,Social media users,USA Today,https://www.usatoday.com/story/news/factcheck/2021/05/31/fact-check-lemon-drops-and-red-onions-wont-cure-prevent-covid-19/5271922001/,False,0,lemon juice cures covid19
1745,"Putting Lemon Juice in Nose Can't Cure COVID-19, Claim is False",Putting two drops of lemon juice in the nose will cure one of COVID-19,2021-05-05T13:04:55Z,2021-05-05T13:04:55Z,"Facebook,Twitter,WhatsApp",Quint Fit,https://fit.thequint.com/fit-webqoof/fact-check-putting-lemon-juice-in-nose-cant-cure-covid-19,False,0,lemon juice cures covid19
1746,Facebook Messenger video falsely claims hot lemon juice can kill ...,"""Slices of lemon in a cup of hot water can save your life. The hot lemon can kill the proliferation of"" the novel coronavirus.",2020-03-23T00:00:00Z,,Chain message,PolitiFact,https://www.politifact.com/factchecks/2020/mar/24/chain-message/facebook-messenger-video-falsely-claims-hot-lemon-/,False,0,lemon juice cures covid19
1747,COVID 'hot tea' cure of lemon and bicarb doesn't hold water,"Drinking a hot tea of lemon and baking soda, or bicarbonate, cures COVID-19.",2020-03-28T00:00:00Z,2021-04-21T00:00:00Z,Social media posts,Australian Associated Press,https://www.aap.com.au/covid-hot-tea-cure-of-lemon-and-bicarb-doesnt-hold-water/,False,0,lemon juice cures covid19
1748,Fact Check: Mixing lemon and baking soda in tea won't kill coronavirus,There has been no death due to Covid-19 in Israel as they mix lemon and baking soda in their tea. This combination kills coronavirus.,2020-06-01T00:00:00Z,2020-06-09T00:00:00Z,Social media users,India Today,https://www.indiatoday.in/fact-check/story/mixing-lemon-baking-soda-tea-wont-kill-coronavirus-1687315-2020-06-09,Mostly false,0,lemon juice cures covid19
1749,Lemon and baking soda tea doesn't cure Covid-19,Lemon and baking soda tea cure Covid-19,,2020-04-03T00:00:00Z,Viral WhatsApp Message,Health Analytics Asia,https://www.ha-asia.com/lemon-and-baking-soda-tea-doesnt-cure-covid-19/,There is no scientific finding and research that lemon or soda or a mix of both can cure or prevent Covid-19.,0,lemon juice cures covid19
1750,,"Aspirin, lemon juice and honey mixture as home remedy for COVID-19",2020-04-27T00:00:00Z,2020-04-30T09:10:00Z,Multiple sources,AFP Fact Check,https://factcheck.afp.com/who-warns-against-self-medicating-covid-19-aspirin-lemon-juice-and-honey-remedy,Misleading,0,lemon juice cures covid19
1751,"No, Vitamin C and lemon-infused hot water do not protect against ...",Vit C and lemon in hot water protect against coronavirus,2016-06-20T00:00:00Z,2020-03-18T00:00:00Z,Social Media,Alt News,https://www.altnews.in/no-vitamin-c-and-lemon-infused-hot-water-do-not-protect-against-coronavirus-or-cancer/,False,0,lemon juice cures covid19
1752,Using face masks does not increase the risk of skin or oral infections,"Masks are dirty and cause bacterial overgrowth, skin infections, and “mask mouth, [which is] a new medical condition caused by wearing masks all day”",2020-09-28T00:00:00Z,2020-09-16T00:00:00Z,Facebook users,Health Feedback,https://healthfeedback.org/claimreview/using-face-masks-correctly-does-not-increase-the-risk-of-skin-or-oral-infections/,Unsupported,0,wearing a mask can cause a fungal infection
1753,"No, New York state hospitals didn't report thousands of lung ...",New York state “hospitals reporting thousands of fungus lung infections due to wearing a mask!!”,2020-07-30T00:00:00Z,,Facebook posts,PolitiFact,https://www.politifact.com/factchecks/2020/jul/07/facebook-posts/no-new-york-state-hospitals-didnt-report-thousands/,False,0,wearing a mask can cause a fungal infection
1754,,Face masks can cause fungal lung infections,2020-07-08T00:00:00Z,2020-07-21T05:00:00Z,Multiple sources https://www.facebook.com/nojabnopaynoway/photos/a.860688197302708/3093504177354421/,AFP Fact Check,https://factcheck.afp.com/face-masks-do-not-cause-fungal-lung-infections-if-handled-correctly-health-experts-say,Misleading,0,wearing a mask can cause a fungal infection
1755,,Covid-19 is no longer classified as a high consequence infectious disease.,2021-02-08T00:00:00Z,2021-02-23T00:00:00Z,Facebook user,Full Fact,https://fullfact.org/online/bacterial-pneumonia-hcid/,Correct. That doesn’t mean it’s not dangerous.,0,wearing a mask can cause a fungal infection
1756,,Mask-wearing causes people to contract bacterial pneumonia.,2021-02-08T00:00:00Z,2021-02-23T00:00:00Z,Facebook user,Full Fact,https://fullfact.org/online/bacterial-pneumonia-hcid/,There is no evidence for this.,0,wearing a mask can cause a fungal infection
