,id,title,text,claimDate,reviewDate,claimant,publisher,url,label,found,query,poynter
11638,11466,No evidence 2019 coronavirus came from a Chinese lab,"Claims that the coronavirus originating in Wuhan, China escaped from a lab and has caused 100,000-plus infections in Wuhan.",2020-01-25T00:00:00Z,2020-01-30T00:00:00Z,,AAP FactCheck Archives - Australian Associated Press,https://factcheck.aap.com.au/social-media-claims/no-evidence-2019-coronavirus-came-from-a-chinese-lab,"Based on the evidence, AAP FactCheck found the Facebook post to be false. There is no evidence that the 2019 Novel Coronavirus came from a Chinese laboratory. Based on current information, the WHO says the virus most likely originated in an animal. The US CDC has linked the initial virus infections to a live animal market in Wuhan. The number of cases of infection with the coronavirus in Wuhan has not reached 100,000 as claimed in the video. Data from China's National Health Commission and a monitoring tool created by Johns Hopkins University show the totals to be much lower in Hubei province - where Wuhan is located - at 3,554, and in mainland China, where the count was at 7,711 on January 30.  False - The primary claims of the content are factually inaccurate.",9,https://factcheck.aap.com.au/social-media-claims/no-evidence-2019-coronavirus-came-from-a-chinese-lab,1.0
11639,11467,,Les autorités sanitaires conseillent de boire de l'eau contre le nouveau coronavirus,2020-01-29T00:00:00Z,2020-01-30T12:23:00Z,Lesly Louis Conde,AFP Factuel,https://factuel.afp.com/non-boire-de-leau-ne-fait-pas-partie-des-mesures-de-prevention-contre-le-coronavirus,Faux : boire de l'eau ne fait pas partie des mesures de prévention sanitaires des autorités,9,https://factuel.afp.com/non-boire-de-leau-ne-fait-pas-partie-des-mesures-de-prevention-contre-le-coronavirus,1.0
11640,11467,,"Boire des ""gorgées d'eau"" toutes les 15 minutes protège du coronavirus",2020-03-03T00:00:00Z,2020-03-09T17:05:00Z,Sources multiples,AFP Factuel,https://factuel.afp.com/non-boire-de-leau-toutes-les-15-minutes-ne-protege-pas-du-coronavirus,Faux,9,https://factuel.afp.com/non-boire-de-leau-ne-fait-pas-partie-des-mesures-de-prevention-contre-le-coronavirus,0.0
11641,11467,,Coronavirus : vaccins. Boire du citron dans de l'eau tiède tous les jours.,2020-02-29T00:00:00Z,2020-03-10T15:20:00Z,Gala Kolebi,AFP Factuel,https://factuel.afp.com/non-boire-du-citron-dans-de-leau-tiede-ne-protege-pas-du-coronavirus-0,Faux,9,https://factuel.afp.com/non-boire-de-leau-ne-fait-pas-partie-des-mesures-de-prevention-contre-le-coronavirus,0.0
11642,11468,,,,,,,,,9,https://www.boomlive.in/health/false-this-video-does-not-show-effects-of-coronavirus-6685,
11643,11469,,,,,,,,,9,https://www.boomlive.in/health/can-avoiding-ice-creams-and-cold-drinks-for-90-days-prevent-coronavirus-6689,
11644,11470,,,,,,,,,9,https://www.buzzfeed.com/jp/kotahatachi/unknown-cause-china-2,
11645,11471,,,,,,,,,9,https://colombiacheck.com/chequeos/no-ha-habido-10000-muertes-por-coronavirus-en-wuhan,
11646,11472,,,,,,,,,9,https://politica.estadao.com.br/blogs/estadao-verifica/paciente-com-coronavirus-nao-morde-cuidado-com-os-boatos/,
11647,11473,,,,,,,,,9,https://factcheck.kz/health/fejk-kitaj-zarabotal-na-koronaviruse-20-milliardov-dollarov/,
11648,11474,New Coronavirus Wasn't 'Predicted' In Simulation,“BILL AND MELINDA GATES FOUNDATION & OTHERS PREDICTED UP TO 65 MILLION DEATHS VIA CORONAVIRUS — IN SIMULATION RAN 3 MONTHS AGO!”,2020-01-24T00:00:00Z,,InfoWars,FactCheck.org,https://www.factcheck.org/2020/01/new-coronavirus-wasnt-predicted-in-simulation/,False,9,https://www.factcheck.org/2020/01/new-coronavirus-wasnt-predicted-in-simulation/,1.0
11649,11475,,,,,,,,,9,https://factly.in/telugu-no-cases-of-coronovirus-have-been-reported-in-india-so-far/,
11650,11476,,,,,,,,,9,https://hoax-alert.leadstories.com/3471552-students-in-ghana-have-not-successfully-created-vaccine-for-coronavirus-cote-divoire-patient-not-cured.html,
11651,11477,,,,,,,,,9,http://mythdetector.ge/en/myth/banana-conspiracy-timeline-ebola-coronaviruses,
11652,11478,,,,,,,,,9,http://newsmobile.in/articles/2020/01/28/this-viral-video-is-not-related-to-the-coronavirus-heres-the-fact-check/,
11653,11479,,,,,,,,,9,https://www.newtral.es/coronavirus-el-video-que-dice-mostrar-imagenes-del-mercado-de-wuhan-esta-grabado-en-indonesia/20200128/,
11654,11480,,,,,,,,,9,https://www.newtral.es/no-hay-ninguna-alerta-de-coronavirus-en-madrid-valencia-o-barcelona-lo-difunde-una-cuenta-falsa-de-twitter-que-se-hace-pasar-por-el-pais/20200128/,
11655,11481,,,,,,,,,9,https://pagellapolitica.it/bufale/show/916/coronavirus-no-questo-video-non-mostra-un-mercato-in-cina,
11656,11482,,,,,,,,,9,https://pagellapolitica.it/bufale/show/917/no-i-morti-per-il-coronavirus-in-cina-non-sono-112mila,
11657,11483,"No, drinking bleach will not ward off coronavirus",Says drinking a bleach solution will prevent you from getting the coronavirus.,2020-01-28T00:00:00Z,,Tweets,PolitiFact,https://www.politifact.com/factchecks/2020/jan/30/tweets/no-drinking-bleach-will-not-ward-coronavirus/,Pants on Fire,9,https://www.politifact.com/factchecks/2020/jan/30/tweets/no-drinking-bleach-will-not-ward-coronavirus/,1.0
11658,11485,,,,,,,,,9,https://s.id/cvqSS,
11659,11486,Koronavirüsün panzehirinin üzüm sirkesi olduğu iddiası,Koronavirüsün panzehirinin üzüm sirkesi olduğu iddiası,,2020-01-28T00:00:00Z,Yeni Akit,Teyit.org,https://teyit.org/koronavirusun-panzehirinin-uzum-sirkesi-oldugu-iddiasi,Yanlış,9,https://teyit.org/koronavirusun-panzehirinin-uzum-sirkesi-oldugu-iddiasi/,0.0
11660,11487,Koronavirüs hakkında seri iddialar içeren tweet zinciri,Koronavirüs hakkında seri iddialar içeren tweet zinciri,2020-01-23T00:00:00Z,2020-01-28T00:00:00Z,Sosyal Medya,Teyit.org,https://teyit.org/koronavirus-hakkinda-seri-iddialar-iceren-tweet-zinciri,Yanlış,9,https://teyit.org/koronavirus-hakkinda-seri-iddialar-iceren-tweet-zinciri/,0.0
11661,11488,,,,,,,,,9,https://aosfatos.org/noticias/medicos-nao-indicaram-vitamina-c-e-cha-de-erva-doce-contra-coronavirus/,
11662,11489,Koronavirüs hakkında seri iddialar içeren tweet zinciri,Koronavirüs hakkında seri iddialar içeren tweet zinciri,2020-01-23T00:00:00Z,2020-01-28T00:00:00Z,Sosyal Medya,Teyit.org,https://teyit.org/koronavirus-hakkinda-seri-iddialar-iceren-tweet-zinciri,Yanlış,9,https://teyit.org/koronavirus-hakkinda-seri-iddialar-iceren-tweet-zinciri/,0.0
11663,11490,Çin Koronavirüsle ilgili yayılan ses kaydına ilişkin iddialar,Koronavirüsle ilgili yayılan ses kaydına ilişkin iddialar,,2020-01-29T00:00:00Z,,Teyit.org,https://teyit.org/koronavirusle-ilgili-yayilan-ses-kaydina-iliskin-iddialar,Yanlış,9,https://teyit.org/koronavirusle-ilgili-yayilan-ses-kaydina-iliskin-iddialar/,0.0
11664,11491,Koronavirüs hakkında seri iddialar içeren tweet zinciri,Koronavirüs hakkında seri iddialar içeren tweet zinciri,2020-01-23T00:00:00Z,2020-01-28T00:00:00Z,Sosyal Medya,Teyit.org,https://teyit.org/koronavirus-hakkinda-seri-iddialar-iceren-tweet-zinciri,Yanlış,9,https://teyit.org/koronavirus-hakkinda-seri-iddialar-iceren-tweet-zinciri/,0.0
11665,11492,,,,,,,,,9,https://verafiles.org/articles/vera-files-fact-check-no-novel-coronavirus-ph-youtube-channe,
11666,11493,Koronavirüsün aşısını bulduğu iddia edilen Türk doktor,Koronavirüsün aşısını bulduğu iddia edilen Türk doktor,2020-01-26T00:00:00Z,2020-01-28T00:00:00Z,Sosyal Medya,Teyit.org,https://teyit.org/koronavirusun-asisini-buldugu-iddia-edilen-turk-doktor,Yanlış,9,https://teyit.org/koronavirusun-asisini-buldugu-iddia-edilen-turk-doktor/,0.0
11667,11494,,,,,,,,,9,https://verafiles.org/articles/vera-files-fact-check-fb-posts-mislead-claims-positive-novel,
11668,11495,,,,,,,,,9,https://www.vishvasnews.com/english/health/fact-check-misinformation-related-to-coronavirus-outbreak-getting-viral/,
11669,11496,,,,,,,,,9,https://www.rappler.com/newsbreak/fact-check/250679-coronavirus-eliminated-high-temperatures,
11670,11497,,,,,,,,,9,https://www.rappler.com/newsbreak/fact-check/251715-video-filipinos-eating-bats-wuhan-china,
11671,11498,,,,,,,,,9,https://truthmeter.mk/sensationalistic-spread-of-panic-about-the-coronavirus/,
11672,11499,Vitamina C com zinco não previne nem trata sintomas do novo ...,"Pessoal nesta fase do coronavírus, tomem 1g de vitamina c + zinco efervescente, esta é uma das formas de melhorar a nossa imunidade e estar preparado na luta contra uma eventual infecção por coronavírus.",2020-02-04T00:00:00Z,2020-02-04T00:00:00Z,desinformação,Aos Fatos,https://www.aosfatos.org/noticias/vitamina-c-com-zinco-nao-previne-nem-trata-sintomas-do-novo-coronavirus/,falso,9,https://aosfatos.org/noticias/vitamina-c-com-zinco-nao-previne-nem-trata-sintomas-do-novo-coronavirus/,0.0
11673,11500,,,,,,,,,9,https://www.boomlive.in/health/ayush-ministrys-coronavirus-prevention-notification-raises-eyebrows-6728,
11674,11501,,,,,,,,,9,https://www.boomlive.in/fake-news/young-woman-who-collapsed-in-malaysian-supermarket-died-of-heart-failure-not-coronavirus-6708,
11675,11502,"Coronavirus: Indonesian Market Video Viral As Wuhan, China","Video showing unhygienic animal market in Wuhan, China",2020-01-29T10:56:53Z,2020-01-29T10:56:53Z,Facebook posts,BOOM Live,https://www.boomlive.in/fake-news/coronavirus-indonesian-market-video-viral-as-wuhan-china-6697,False,9,https://www.boomlive.in/fake-news/coronavirus-indonesian-market-video-viral-as-wuhan-china-6697,1.0
11676,11503,,,,,,,,,9,https://www.buzzfeed.com/jp/saoriibuki/corona-virus-health-insurance,
11677,11504,,,,,,,,,9,https://www.buzzfeed.com/jp/kotahatachi/unknown-cause-china-6,
11678,11505,,,,,,,,,9,http://www.ecuadorchequea.com/falseta-paciente-sospechoso-de-coronavirus-murio-el-martes-28-de-enero/,
11679,11506,,,,,,,,,9,In Georgian - https://factcheck.ge/ka/story/38323-disinformation-about-the-coronavirus; In English - https://factcheck.ge/en/story/38323-disinformation-about-the-coronavirus,
11680,11507,'Keep your throat moist' advisory message on Coronavirus was not ...,Health Ministry's emergency notification asks people to keep their throat moist to prevent the Coronavirus attack.,2020-01-28T00:00:00Z,2020-01-29T00:00:00Z,SOCIAL MEDIA POST,FACTLY,https://factly.in/keep-your-throat-moist-advisory-message-on-coronavirus-was-not-issued-by-the-health-ministry/,FALSE,9,https://factly.in/keep-your-throat-moist-advisory-message-on-coronavirus-was-not-issued-by-the-health-ministry/,1.0
11681,11508,"No, the girl in the video has not died due to Coronavirus.",A girl dying of Coronavirus.,2020-01-28T00:00:00Z,2020-01-29T00:00:00Z,SOCIAL MEDIA POST,FACTLY,https://factly.in/no-the-girl-in-the-video-has-not-died-due-to-coronavirus/,FALSE,9,https://factly.in/no-the-girl-in-the-video-has-not-died-due-to-coronavirus/,1.0
11682,11509,Çin Koronavirüsle ilgili yayılan ses kaydına ilişkin iddialar,Koronavirüsle ilgili yayılan ses kaydına ilişkin iddialar,,2020-01-29T00:00:00Z,,Teyit.org,https://teyit.org/koronavirusle-ilgili-yayilan-ses-kaydina-iliskin-iddialar,Yanlış,9,https://teyit.org/koronavirusle-ilgili-yayilan-ses-kaydina-iliskin-iddialar/,0.0
11683,11510,The Simpsons The Simpsons Çin'de ortaya çıkan koronavirüsü ...,The Simpsons Çin'de ortaya çıkan koronavirüsü önceden bildi mi?,2020-01-26T00:00:00Z,2020-01-29T00:00:00Z,ABC gazetesi,Teyit.org,https://teyit.org/the-simpsons-cinde-ortaya-cikan-koronavirusu-onceden-bildi-mi,Yanlış,9,https://teyit.org/the-simpsons-cinde-ortaya-cikan-koronavirusu-onceden-bildi-mi/,0.0
11684,11511,Kriz Koronavirüsün 2018'de Venom filminde anlatıldığı iddiası,Koronavirüsün 2018'de Venom filminde anlatıldığı iddiası,2020-01-27T00:00:00Z,2020-01-29T00:00:00Z,Sosyal Medya,Teyit.org,https://teyit.org/koronavirusun-2018de-venom-filminde-anlatildigi-iddiasi,Yanlış,9,https://teyit.org/koronavirusun-2018de-venom-filminde-anlatildigi-iddiasi/,0.0
11685,11512,,,,,,,,,9,http://u.afp.com/3okD,
11686,11513,,,,,,,,,9,https://www.thequint.com/news/webqoof/photo-of-people-lying-dead-on-a-street-due-to-coronavirus-fact-check,
11687,11514,,,,,,,,,9,https://www.animalpolitico.com/elsabueso/mms-clorito-sodio-no-cura-coronavirus-peligroso/,
11688,11515,,,,,,,,,9,https://www.rappler.com/newsbreak/fact-check/250677-positive-coronavirus-case-hospital-laguna,
11689,11516,,,,,,,,,9,https://www.lemonde.fr/les-decodeurs/article/2020/02/06/coronavirus-la-fondation-gates-a-t-elle-organise-une-simulation-de-l-epidemie-a-la-fin-de-2019_6028667_4355770.html,
11690,11517,,,,,,,,,9,https://www.lemonde.fr/les-decodeurs/article/2020/01/28/il-n-est-pas-prouve-que-le-coronavirus-provienne-des-serpents-ou-de-la-soupe-de-chauve-souris_6027520_4355770.html,
11691,11518,,,,,,,,,9,https://misbar.com/factcheck/5e316951d4a2297da5773734,
11692,11519,,Jacob Rothschild owns a patent to coronavirus.,,2020-01-30T00:00:00Z,,Full Fact,https://fullfact.org/online/Rothschild-coronavirus/,Incorrect. There is no patent to the new coronavirus discovered recently in Wuhan.,9,fullfact.org/online/Rothschild-coronavirus/,0.0
11693,11520,,,,,,,,,9,https://misbar.com/factcheck/5e3037f7d4a22973f137a764,
11694,11521,,,,,,,,,9,https://politica.estadao.com.br/blogs/estadao-verifica/coronavirus-imagens-de-mercado-de-animais-sao-da-indonesia-e-nao-da-china/,
11695,11522,,,,,,,,,9,https://teyit.org/koronavirus-hakkinda-seri-iddialar-iceren-tweet-zinciri/?check=1,
11696,11523,,,,,,,,,9,https://teyit.org/koronavirus-hakkinda-seri-iddialar-iceren-tweet-zinciri/?check=2,
11697,11524,,,,,,,,,9,https://teyit.org/koronavirus-hakkinda-seri-iddialar-iceren-tweet-zinciri/?check=3,
11698,11525,"Video shows a market in Langowan (Indonesia), not in Wuhan ...",Video of an animal market in China.,2020-01-28T00:00:00Z,2020-01-30T00:00:00Z,SOCIAL MEDIA POST,FACTLY,https://factly.in/video-shows-a-market-in-langowan-indonesia-not-in-wuhan-china/,FALSE,9,https://factly.in/video-shows-a-market-in-langowan-indonesia-not-in-wuhan-china/,1.0
11699,11526,,,,,,,,,9,https://infact.press/2020/01/post-4688/,
11700,11527,,,,,,,,,9,https://www.francetvinfo.fr/replay-radio/le-vrai-du-faux/pourquoi-les-graphiques-alarmants-diffuses-sur-les-reseaux-sociaux-sur-le-coronavirus-2019-ncov-sont-faux_3800361.html,
11701,11528,,,,,,,,,9,https://infact.press/2020/02/post-4753/,
11702,11529,,,,,,,,,9,http://www.ecuadorchequea.com/las-mentiras-sobre-el-covid-19-en-ecuador/?check=1,
11703,11530,,,,,,,,,9,https://ici.radio-canada.ca/nouvelle/1689994/bill-gates-pandemie-coronavirus-covid19-event-201-didier-raoult-vaccin-afrique-faux,
11704,11531,,,,,,,,,9,https://politica.estadao.com.br/blogs/estadao-verifica/paciente-com-coronavirus-nao-morde-cuidado-com-os-boatos/?check=1,
11705,11532,,,,,,,,,9,https://teyit.org/koronavirusle-ilgili-yayilan-ses-kaydina-iliskin-iddialar/?check=4,
11706,11533,,,,,,,,,9,https://www.newtral.es/coronavirus-el-video-que-dice-mostrar-imagenes-del-mercado-de-wuhan-esta-grabado-en-indonesia/20200128/,
11707,11534,,,,,,,,,9,https://www.newtral.es/es-falso-que-haya-informes-sobre-mas-de-10-000-muertos-en-wuhan-a-caUnited States-del-coronavirus/20200129/,
11708,11535,,,,,,,,,9,https://raskrinkavanje.ba/analiza/u-kini-nije-izgradena-nova-bolnica-za-samo-2-dana,
11709,11536,,,,,,,,,9,https://spondeomedia.com/realidad-o-ficcion-una-umbrella-corporation-real-en-china/,
11710,11537,,,,,,,,,9,https://s.id/cxGES,
11711,11538,,,,,,,,,9,https://spondeomedia.com/a-medias-de-1320-a-1920-pandemias-que-han-afectado-al-mundo/,
11712,11539,【錯誤】網傳圖文「北投消防隊光明分隊載到吐血OHCA病人，確認是 ...,網傳圖文「北投消防隊光明分隊載到吐血OHCA病人，確認是武漢肺炎」？,,2020-01-28T00:00:00Z,,台灣事實查核中心,https://tfc-taiwan.org.tw/articles/2160,錯誤,9,https://tfc-taiwan.org.tw/articles/2160,1.0
11713,11540,,,,,,,,,9,https://s.id/cxFTy,
11714,11541,Çin Koronavirüsle ilgili yayılan ses kaydına ilişkin iddialar,Koronavirüsle ilgili yayılan ses kaydına ilişkin iddialar,,2020-01-29T00:00:00Z,,Teyit.org,https://teyit.org/koronavirusle-ilgili-yayilan-ses-kaydina-iliskin-iddialar,Yanlış,9,https://teyit.org/koronavirusle-ilgili-yayilan-ses-kaydina-iliskin-iddialar/,0.0
11715,11542,Çin Koronavirüsle ilgili yayılan ses kaydına ilişkin iddialar,Koronavirüsle ilgili yayılan ses kaydına ilişkin iddialar,,2020-01-29T00:00:00Z,,Teyit.org,https://teyit.org/koronavirusle-ilgili-yayilan-ses-kaydina-iliskin-iddialar,Yanlış,9,https://teyit.org/koronavirusle-ilgili-yayilan-ses-kaydina-iliskin-iddialar/,0.0
11716,11543,,,,,,,,,9,https://www.15min.lt/naujiena/aktualu/lietuva/samokslo-teorijos-apie-koronavirUnited States-jau-lietuvoje-jas-platina-u-kiguolis-56-1267990,
11717,11544,,Magnets can stick to your arm after a Covid-19 jab because they contain a microchip or other metals.,2021-05-11T00:00:00Z,2021-05-14T00:00:00Z,Public,Full Fact,https://fullfact.org/online/covid-vaccine-magnet/,This is false. The vaccines do not contain a microchip and there is nothing in a vaccine that could cause a magnet to stick to your skin after getting it.,9,fullfact.org/online/coronavirus-vaccine/,0.0
11718,11544,,The vaccines are inadequately tested and somewhat dangerous.,2021-04-21T00:00:00Z,2021-04-23T00:00:00Z,Mike Yeadon,Full Fact,https://fullfact.org/online/yeadon-covid-vaccine/,False. The Covid-19 vaccines are tested thoroughly like any other vaccine and are safe.,9,fullfact.org/online/coronavirus-vaccine/,0.0
11719,11544,,Lockdowns never slow transmission.,2021-04-21T00:00:00Z,2021-04-23T00:00:00Z,Mike Yeadon,Full Fact,https://fullfact.org/online/yeadon-covid-vaccine/,False. They do slow transmission.,9,fullfact.org/online/coronavirus-vaccine/,0.0
11720,11544,,Masks don’t work.,2021-04-21T00:00:00Z,2021-04-23T00:00:00Z,Mike Yeadon,Full Fact,https://fullfact.org/online/yeadon-covid-vaccine/,False. Masks do work to reduce viral transmission.,9,fullfact.org/online/coronavirus-vaccine/,0.0
