,claimReviewed,datePublished,author_name,url
3026,"La statua della Madonna sorvolerà tutta l'Italia, isole comprese per chiedere la cessazione della Pandemia",2020-03-24,Pagella Politica,https://pagellapolitica.it/bufale/show/1015/notizia-falsa-la-madonna-di-loreto-sorvoler%C3%A0-tutta-litalia-contro-covid-19
3027,"Philippines' Social Security System or SSS will give P20,000 to each of its members as financial aid during COVID-19 outbreak",2020-03-24,Vera Files,https://verafiles.org/articles/vera-files-fact-check-story-sss-giving-members-p20k-amid-cov
3028,Bawang merah yang telah dikupas bisa menyedot virus Corona COVID-19,2020-03-24,Tempo.co,https://cekfakta.tempo.co/fakta/697/fakta-atau-hoaks-benarkah-bawang-merah-yang-telah-dikupas-bisa-menyedot-virus-corona
3029,இத்தாலி நாட்டில் தற்போதைய நிலை இதுதான்.இந்த நிலை இந்தியா தமிழ்நாட்டில் வராமல் தடுக்க மக்கள் நாட்டின் சேவையாக நினைத்து வீட்டிலேயே இருக்கவேண்டும்.,2020-03-24,Youturn,https://youturn.in/factcheck/italy-corona-patients.html
3030,Foto yang diklaim sebagai foto momen terakhir dokter Hadio Ali Khazatsin yang meninggal karena COVID-19 bersama kedua anaknya,2020-03-24,Tempo.co,https://cekfakta.tempo.co/fakta/696/fakta-atau-hoaks-benarkah-ini-foto-momen-terakhir-dokter-hadio-yang-meninggal-karena-corona
3031,"""Fill out this census form so you can get your stimulus check. That's how they going to know where to send the checks.""",2020-03-23,FactCheck.org,https://www.factcheck.org/2020/03/2020-census-not-tied-to-coronavirus-relief-payments/
3032,Says businesses will give you free baby formula during the coronavirus outbreak.,2020-03-23,PolitiFact,https://www.politifact.com/factchecks/2020/mar/23/facebook-posts/no-companies-arent-giving-out-free-baby-formula-du/
3033,"""Huge! Results From Breaking Chloroquine Study Show 100% Cure Rate For Patients Infected With The Coronavirus.""",2020-03-23,PolitiFact,https://www.politifact.com/factchecks/2020/mar/23/facebook-posts/100-covid-19-cure-no-chloroquine-effectiveness-onl/
3034,"“So Oscar Health, the company tapped by Trump to profit from covid tests, is a Kushner company. Imagine that, profits over national safety.”",2020-03-23,PolitiFact,https://www.politifact.com/factchecks/2020/mar/23/facebook-posts/what-kushner-linked-company-has-do-coronavirus-tes/
3035,Pedro Duque ha sido ingresado en un hospital de Dénia ,2020-03-23,Newtral,https://www.newtral.es/los-fakes-sobre-politicos-con-covid-19-y-que-en-realidad-no-estaban-contagiados/20200323/
3036,El limón y el bicarbonato matan el coronavirus,2020-03-23,Newtral,https://www.newtral.es/el-limon-y-el-bicarbonato-no-matan-el-coronavirus/20200322/
3037,Aspirar vapor de agua hirviendo durante cinco minutos desactiva el coronavirus,2020-03-23,Newtral,https://www.newtral.es/aspirar-vapor-de-agua-hirviendo-durante-cinco-minutos-no-desactiva-el-coronavirus/20200322/
3038,El Rey plagia su discurso por la crisis del COVID19 de un libro,2020-03-23,Newtral,https://www.newtral.es/el-rey-plagio-discurso-crisis-covid19-libro/20200321/
3039,Photos show 'crying president of Italy' and coffins of Italy's COVID-19 victims ,2020-03-23,FactRakers,https://www.factrakers.org/post/pictures-of-italy-s-crying-president-covid-19-coffins-false
3040,ప్రజలు తమ ఇళ్ళల్లోనే ఉండాలని 800 సింహాలను బయటకు విడిచి పెట్టిన రష్యా అధ్యక్షుడు పుతిన్,2020-03-23,FACTLY,https://factly.in/telugu-russia-president-putin-did-not-let-out-800-lions-to-ensure-people-stay-indoors-during-coronavirus/
3041, కొరోనా వైరస్ వల్ల ఇటలీ లో నెలకొన్న ప్రస్తుత పరిస్థితి వీడియో,2020-03-23,FACTLY,https://factly.in/telugu-old-emergency-exercise-video-at-an-airport-in-senegal-is-falsely-shared-in-the-context-of-covid-19-outbreak/
3042,Photo of a vaccine developed by US scientists for COVID-19,2020-03-23,FACTLY,https://factly.in/photo-of-a-covid-19-diagnostic-test-kit-is-being-falsely-shared-as-covid-19-vaccine/
3043,కొరోనా వైరస్ సోకి ఇటలీ దేశంలో పిట్టల్లా రాలిపోయిన జనాల ఫోటో,2020-03-23,FACTLY,https://factly.in/telugu-2014-image-from-germany-is-being-shared-as-coronavirus-victims-in-italy/
3044,తమ దేశంలో కొరోనా వైరస్ తో బాధ పడుతున్న రోగులను కాపాడలేకపోతున్నా అని నిస్సహాయతతో ఇటలీ అధ్యక్షుడు ఎడుస్తున్న ఫోటో,2020-03-23,FACTLY,https://factly.in/telugu-brazil-president-photo-shared-as-president-of-italy-crying-at-his-inability-to-save-people-from-coronavirus/
3045,Klaim bahwa WHO menyebut obat ibuprofen bisa membuat virus Corona COVID-19 hidup lebih lama,2020-03-23,Tempo.co,https://cekfakta.tempo.co/fakta/695/fakta-atau-hoaks-benarkah-who-sebut-obat-ibuprofen-bisa-membuat-corona-hidup-lebih-lama
3046," There is science behind PM Modi’s 5 PM clapping initiative: Clapping generates vibration which can kill Coronavirus. Also, 22 March 2020 is Amavasya",2020-03-23,FACTLY,https://factly.in/janata-curfew-clapping-hands-will-not-kill-coronavirus-it-is-just-to-express-gratitude/
3047,ఐదు గంటలకు చప్పట్లు కొట్టమని మోడీ చెప్పడానికి వెనుక ఆసక్తికరమైన శాస్త్రీయ కారణం ఉంది. చప్పట్ల వైబ్రేషన్ల ద్వారా కొరోనా వైరస్ తన శక్తిని కోల్పోతుంది. మార్చి 22 న ఆమావాస్య కూడా,2020-03-23,FACTLY,https://factly.in/telugu-janata-curfew-clapping-hands-will-not-kill-coronavirus-it-is-just-to-express-gratitude/
3048,கொரோனா வைரசிற்கு எதிரான தடுப்பு மருந்து என இணையத்தில் உலாவும் புகைப்படம்.,2020-03-23,Youturn ,https://youturn.in/factcheck/corona-virus-medicine.html
3049,"Photos show military was drafted to maintain public order during COVID-19 outbreak in USA, South Korea, India, China, Japan, Vietnam, and Iran",2020-03-23,Vera Files,https://verafiles.org/articles/vera-files-fact-check-fb-post-countries-drafting-military-pu
3050,Menghirup air ke hidung atau istinsyaq bisa mencegah penularan virus Corona COVID-19,2020-03-23,Tempo.co,https://cekfakta.tempo.co/fakta/693/fakta-atau-hoaks-benarkah-menghirup-air-ke-hidung-bisa-cegah-penularan-corona
3051,"Der neue Mobilfunkstandard 5G wird immer wieder in Zusammenhang mit dem Coronavirus Sars-CoV-2 gebracht. In der Überschrift eines Online-Artikels heißt es, eine ""gefälschte Viruspandemie"" diene der ""Vertuschung des globalen Ausbruchs des 5G-Syndroms""",2020-03-22,Deutsche Presse-Agentur,https://www.presseportal.de/pm/133833/4539968
3052,Akan ada penyemprotan racun untuk virus Corona Covid-19 dari Malaysia dan Singapura lewat udara,2020-03-22,Tempo.co,https://cekfakta.tempo.co/fakta/692/fakta-atau-hoaks-benarkah-akan-ada-penyemprotan-racun-untuk-corona-dari-malaysia-dan-singapura-lewat-udara
3053,"கொரோனா வைரஸால் பாதிக்கப்பட்ட குழந்தை, நாம் ஆண்டவரிடத்தில் பிரார்த்தனை செய்வோம் 🙏",2020-03-22,Youturn,https://youturn.in/factcheck/corona-virus-baby-treatment.html
3054,ఒక ప్రదేశంలో కరోనా వైరస్ జీవితం సుమారు 12 గంటలు మాత్రమే,2020-03-21,FACTLY,https://factly.in/telugu-lifespan-of-coronavirus-can-be-more-than-12-hours-depending-on-the-surface/
3055, Coronavirus can live only up to 12 hours on any surface,2020-03-21,FACTLY,https://factly.in/coronavirus-sars-cov-2-can-be-stable-on-some-surfaces-like-plastic-and-stainless-steel-for-up-to-72-hours-3-days/
3056,ఒక ప్రదేశంలో కరోనా వైరస్ జీవితం సుమారు 12 గంటలు మాత్రమే,2020-03-21,FACTLY,https://factly.in/telugu-lifespan-of-coronavirus-can-be-more-than-12-hours-depending-on-the-surface/?fbclid=IwAR3nWGABsONspRq5cdpboyyfzVO5U8FnragN-U7UciYAkrUk92Mwbr5ml3Q
3057,"Lockdown offshoot: Animals back in Italy, Singapore, China",2020-03-21,FactRakers,http://factrakers.org/post/website-shares-misleading-animal-photos-amid-pandemic
3058,Headline claims Japan 'finally' produces drug vs COVID-19,2020-03-21,FactRakers,http://factrakers.org/post/headline-on-discovery-of-covid-19-drug-false-story-needs-context
3059,Photo shows coffins of COVID-19 fatalities in Italy,2020-03-21,FactRakers,http://factrakers.org/post/image-of-coffins-not-of-covid-19-fatalities-in-italy
3060,"ஹாய் பிரதர்ஸ், நான் லதா மேடம் பேசுறேன், சன்டே 22-ம் தேதி இந்தியாவில் கொரோனா வைரசின் ஃபோர்த் வேவ்ஸ் நேரடியாக சூரிய ஒளி மூலம் வருகிறது. 144 சட்டம், வெளியே வராதீங்க அப்படித்தானே சொல்கிறார்களே தவிர, அது உண்மையான நிலவரத்தை சொல்லவில்லை. சன்டே மட்டும் சூரிய ஒளி உங்கள் உடலில் படாமல் பாத்துக் கொள்ளவும். காலை 6 மணி முதல் இரவு 7 மணி வரை யாரும் வெளியே செல்ல வேண்டாம். இது இத்தாலியிலும், சீனாவிலும் வந்து விட்டது.",2020-03-21,Youturn ,https://youturn.in/factcheck/march22-corona-sunlight.html
3061,"வரும் மார்ச் 22, இந்தியா முழுவதும் ஊரடங்கு உத்தரவின் பின்னணி என்னவாக இருக்கும்?

ஒரு இடத்தில் கொரோனா வைரஸின் ஆயுள் சுமார் 12 மணிநேரம் தான், ஊரடங்கு உத்தரவு 14 மணிநேரம் இருப்பதால், கொரோனா வைரஸ் இதுவரையில் பரவி இருக்கும் பொதுப் பகுதிகளின் இடங்கள் அல்லது புள்ளிகள் 14 மணிநேரம் தொடப்படாததால், அதன் தொடர்சங்கிலி உடைக்கப்படக்கூடும்.

14 மணிநேரத்திற்குப் பிறகு நமக்கு கிடைப்பது மிகவும் பாதுகாப்பான நாடாக இருக்கும்!

",2020-03-21,Youturn ,https://youturn.in/factcheck/india-corona-curfew-reason.html
